start	end	text
4992120	5008160	necesito una tendencia esta es una tendencia bajista esto se llama al oar a medio fíjese
5008160	5012880	bien cómo identificar una tendencia bajista si usted se fija no estoy ocupando indicadores
5012880	5020120	en este momento sólo tengo el precio y hay algo usted ve esto diferente como yo lo tengo
5020120	5026640	verdad sabe que se lo voy a configurar como yo lo tengo exactamente para que no vaya a decir que
5026640	5032120	no le enseñó que le oculté información no lo que pasa que esto este otro contenido está hecho
5032120	5038560	para el presencial y no me voy a meter mucho porque luego se me puede enojar el compañero
5038560	5045280	pero es importante que todos vayamos aprendiendo pero esta es la fuerza necesito configurar el
5045280	5054120	otro aquí está listo si usted quiere yo le puedo compartir este esta página se la voy a
5054120	5060400	compartir para que usted pueda configurar este indicador con los parámetros exactos como los
5060400	5065720	tengo yo de acuerdo entonces yo en este caso lo voy a utilizar y en entrada de base de datos
5065720	5069800	hagámoslo juntos usted lo tiene abierto en este momento yo se lo estoy mostrando en entrada
5069800	5077400	de datos le vamos a poner 2470 abajo de acuerdo estamos claros ahí le damos doble clic dijimos
5077400	5088040	aquí 2000 cuánto 2000 2400 para que nos quede ya de una sola vez de una sola vez y por la parte
5088040	5096320	baja dijimos que le vamos a poner 70 bueno ya está ahí listo ahí usted ve que ya cambió
5096320	5101160	bastante no bien en el siguiente porque esto lo vamos a trabajar como le digo en la segunda
5101160	5109280	etapa que ya creo que bueno ya casi me voy para colombia aquí en el estilo miren la verdad es
5109280	5115960	que el estilo yo lo pongo todo en azul porque me estorba estos colores porque en teoría el
5115960	5123280	amarillo es bueno el azul no me jodan las pelotas eso es mentira yo lo que hago es ponerlo todo por
5123280	5129320	ejemplo así azul todo porque a mí lo que me interesa es saber qué va a pasar no no estar
5129320	5136520	inventándome cosas así listo aceptar se acabó eso es todo ahora qué otro patrón le cambio le
5136520	5145200	cambio ya te digo en estilo aquí sí mira solamente vamos a mostrar el point of control y los dos
5145200	5153480	chiquecitos de abajo eso sí es necesario porque no me está mostrando la línea el pongo de abajo
5155160	5159560	valores no hay uno que me hace falta aquí
5163680	5172480	aquí dice en el estilo lo tengo en 30 eso está bien hay uno que me hace falta y que no lo veo
5172480	5176320	hay uno que me hace falta y no lo veo
5188800	5191200	porque no lo veo es el que
5191200	5207600	no no aquí está aquí esta línea la que ando buscando esa roja esa línea roja es esta vez yo
5207600	5212800	lo que pasa que yo la pongo en blanco por eso no la veía no la veía lo siento bien entonces como
5212800	5218320	estamos en un gráfico diario de alugar esto es una tendencia bajista por la siguiente razón
5218680	5224120	si ustedes se fijan el volumen es un volumen decreciente yo en este momento no estoy ocupando
5224120	5232240	ningún indicador el precio en las velas japonesas que están ahí la media móvil las dos medias
5232240	5237240	móviles son el precio y esto que está aquí es el volumen y por la parte baja también tengo otro
5237240	5246760	volumen tanto el precio el volumen y el tiempo son una misma cosa allí no hay ningún indicador
5246760	5251160	hasta el momento es pura acción del precio lo que estamos viendo no tengo ningún indicador
5253160	5260360	hay la razón es porque la media móvil de 55 periodos lo único que hace es agarrar las
5260360	5269080	últimas 55 velitas y en el caso de la exponencial le da mayor prioridad a las últimas velitas para
5269080	5274400	trazar la línea amarilla que usted ve y mientras que la media móvil simple lo que hace es que a
5275240	5283520	todas las pondera con el mismo valor de acuerdo pasa igual con la azul porque esto es una tendencia
5283520	5290240	bajista a partir de ya ya sabía usted el precio está por debajo de la media móvil de 55 periodos
5290240	5299040	callese así de fácil bueno así de simple mientras usted vea que todo es de mire desde
5299040	5304400	aquí viene con pura tendencia el cista el cista el cista el cista el cista el cista el cista el cista
5306000	5311200	mire cómo rompe aquí y eso que no estoy viendo la de x porque no lo necesito estoy seguro que
5311200	5316880	si veo la de x aquí estaría con una pendiente positiva y este sólo un rebote el cista la media
5316880	5325920	para seguir cayendo no necesitamos más de acuerdo no necesitamos más entonces tendencia
5325920	5331640	al cista la tenemos clara tendencia bajista es esa que está en pantalla la tenemos clara el precio
5331640	5339160	cruza con fuerza y este solo es un rebote entiende bien yo sé que sí vamos a continuar siguiente
5339160	5348080	indicador hoy vamos a configurar el indicador que nosotros nos marca tiempos mire con los tiempos
5348080	5354360	yo me voy para acá y ya vale madre ya aquí yo ya me emocioné a no ser que me que me escriba algo
5355200	5360400	mi amigo me detengo si no yo continúo con todo yo me emociono dice
5363200	5371160	ok a refresca en la página refresca miren ya los documentos que ustedes van solicitando mi
5371160	5377200	compañero se los va poniendo a ustedes en la página que me están viendo del nf5 refresca
5377200	5383000	en la página para que ustedes puedan ver los documentos de apoyo que son esto
5384720	5389440	bueno usted refresca en la página y allí dice abajo desde el streaming dice documentos de
5389440	5395960	apoyo está el distribución de capital cambio de tendencia ve la japonesa sonda de elliot las
5395960	5407400	planas y todo eso de acuerdo seguimos también listo ya está un documento más que se llama
5407400	5417440	las 20 criptos que son mis favoritas yo se los obsequio a ustedes no como recomendación
5417440	5424400	de inversión sino porque creo que son buenas y simples para ganar dinero por eso es que la
5424400	5429600	gente a veces me critica a mí que por qué no busco gemas si yo no quiero gemas yo quiero billete
5429600	5440160	usted quiere gemas personalmente a mí no me importa si yo gano en bitcoin o gano ya estamos
5440160	5448560	hablando de futuros no no me importa gemas yo quiero ganar billete y ya está de acuerdo
5448560	5456000	entonces esas son las 20 que yo considero que son simples de ganar dinero menos riesgo pues que más
5456000	5462400	sería ideal que muestre las páginas con los documentos de apoyo ok lo voy a hacer solo que
5462400	5467760	yo creo que me voy a meter en líos vamos a hacer esa pausa porque algunos dicen que no lo ven a ese
5467760	5477800	soy yo bueno yo le voy a dar un f5 porque si no capaz que aquí está mire yo le di f5 me voy
5477800	5484520	a volver a dar play yo solito ve aquí ahí estoy en vivo aquí están ustedes y aquí están los
5484520	5490600	documentos de apoyo si gusta usted puede hacerlo aquí está distribución de capital y yo mire los
5490600	5495800	demás ignora los todos y le da la gana pero este que dice distribución de capital yo lo he hecho
5495800	5501880	con mucho cariño para ustedes porque eso eso básicamente es como oro molido si usted no lo
5501880	5506400	hace como yo se lo expliqué allí la probabilidad más alta que tiene de perder porque va a estar
5506400	5512800	invirtiendo en el alto riesgo y en las inversiones a largo plazo va a tener muy poquito capital de
5512800	5519000	acuerdo son estos que están aquí ahora dice aquí que más dice una experiencia de 3d porque
5519000	5525240	ah sí pero aquí estaban preguntando si va a estar en méxico quizás vieron esto sí
5527280	5534320	al igual que el año pasado en tal en la guadalajara yo di un workshop el año pasado
5534320	5541880	y hoy lo voy a volver a dar también igual que el año pasado no sólo que hoy ya me prepare mejor
5541880	5550240	me he resuelto esos problemas o el feedback que me dieron los que fueron el año pasado los hemos
5550240	5561440	resuelto y diferentes tipos de problemas de audio de coordinación de contenido también de la
5561440	5567160	planificación del orden de las preguntas porque la gente pregunta un montón y no me deja avanzar
5567160	5572320	entonces cuando estoy en el presencial pues sí me da un poco de pena decirle a alguien mira ya
5572320	5577320	o sea ya deja de preguntar porque los demás se van a enojar no el punto es que si quieren
5577320	5586000	inscribirse en el presencial o que dice aquí permíteme una experiencia 3d conmigo si del 2
5586000	5596720	al 4 de abril del 2024 es presencial es parte de lo que estamos aprendiendo hoy no el tipo de
5596720	5602680	trader todo eso yo llevo más contenido que el que está en pantalla definitivamente identificarás
5602680	5608480	las tendencias eso ya lo estoy haciendo con ustedes cómo operar a favor de ellas hombre esto ya
5608480	5615240	necesita muchísimo más tiempo que solamente dos horas y bueno ahí usted lo puede leer y aquí un
5615240	5621040	bonus especial para los asistentes dice las 20 criptomonedas favoritas mías es descargase este
5621040	5626040	documento que son creo que incluyen dos que son de inteligencia artificial
5628200	5634680	y yo creo que usted ya sabe mi estilo no la principal de bitcoin
5637120	5640600	descarga el documento y vea lo que le puse y las razones del por qué
5642440	5648320	yo creo que estamos allí verdad o necesito algo más claro es presencial y online me
5648320	5658240	está comunicando aquí la persona encargada es presencial y online si usted no puede ir a
5658240	5665600	méxico pero si está en méxico pues yo opino que vaya el presencial pues porque yo creo que
5665600	5674000	si aprende más el problema que los grupos son son limitados en el online va a ser algo como
5674680	5681560	esto que estoy haciendo con ustedes pero tenemos tres días o decir vamos martes miércoles y jueves si
5681560	5687280	no me equivoco tres días a tope es decir que lo que yo le estoy explicando aquí a la carrera
5687280	5694880	allá se lo voy a explicar con amor suavecito hasta asegurarme que usted entiende bien porque yo creo
5694880	5699280	que aquí quizás como voy muy rápido no le va a quedar muy clara la idea y esto es de cero a
5699280	5706440	básico entonces allá si vamos a ir de intermedio a avanzado es decir hasta llegar a la operativa
5706440	5713920	bien entonces voy a continuar porque voy un poquitín retrasado entonces del f5 en la página yo por
5713920	5720240	ejemplo le doy aquí le doy f5 y comienza a cargar nuevamente le doy play y ya aquí están los
5720240	5727800	documentos aquí puede inscribirse en el online o en el precio o en el presencial que digamos que
5727800	5736120	es como la yo voy a estar presencial pero si usted no puede asistir puede conectarse en línea desde
5736120	5741600	la comodidad de su casa pero igual aunque está en línea tiene que tener su laptop y tiene que
5741600	5747520	tener el teléfono allí donde usted me va a estar viendo y va a seguir a la para conmigo a la para
5747520	5754200	la para la para la para no se puede aprender viendo operar a otro tiene que hacerlo usted lo
5754200	5758880	que pasa que yo voy a estar con usted y vamos a ir corrigiendo esos errores tendencias entonces
5758880	5764200	seguimos tendencia el cista mientras el precio se mantenga por la media móvil de 55 la tendencia
5764200	5769760	sigue siendo el cista como sabemos nosotros cuando va a pasar esto antes de que pase fácil no es
5769760	5777400	un patrón que yo les he mostrado a ustedes recientemente en bitcoin fácil fácil no si
5777400	5785520	usted ve que el movimiento cada vez tiene bajos bueno en este caso es un alto más bajo que el
5785520	5792080	anterior este es más bajo que este y mire este que está aquí entonces esto al final le va dando
5792080	5797720	la pauta a usted que en algún punto esto se va a quebrar y en el volumen llevamos un volumen de
5797720	5804080	creciente y eso que todavía no hemos puesto los demás indicadores bien con el volumen este que
5804080	5810080	está aquí a nosotros nos permite identificar que aquí hay una zona de resistencia importante y
5810080	5817160	en los huecos que son estos que están aquí es donde nosotros deberíamos de esperar a que el
5817160	5825560	precio llegue para poder abrir una posición en caso que fuéramos a operar un rebote la entrada
5825560	5834120	estaría más o menos por aquí no allí donde está de acuerdo bien ahora hablemos de los laterales
5834120	5842320	los laterales mis amigos ya les muestro los laterales o la tendencia en laterales está
5843520	5846040	permítame por aquí lo tengo
5847040	5854440	no voy más abajo que todo este contenido lo voy a ir a trabajar de forma presencial y también
5854440	5862000	el online sólo va a estar disponible en el de méxico en el de colombia no para colombia tiene
5862000	5867720	que ir de forma presencial porque de lo contrario no lo va a poder ver en el de méxico sí está la
5867720	5868360	opción de verlo
5873840	5878080	bueno vamos a continuar el lateral usted ya sabe cuál es un lateral se lo voy a poner en bico
5881120	5887760	si acuerdan cuando yo les estuve insistiendo tanto en un gráfico semanal aquí
5889640	5893600	todo este pedazo es previo a un cambio de tendencia todo esto
5897720	5905160	todo eso es previo a un cambio de tendencia esta zona suele durar bastante tiempo y antes de que
5905160	5911440	cambie de tendencia suelen juntarse las medias móviles tal cual lo hizo aquí y lo tengo en
5911440	5920760	análisis de acuerdo eso es todo está simple bien continuamos con la programación voy aquí
5920760	5929680	y miren el plan de trading básicamente ya lo hicimos aquí álvaro mod dice que da
5931680	5941400	dice que da error no sé si bueno álvaro sólo dale f5 porque tengo que seguir con la clase
5941400	5946000	ponga mi atención porque si no no va a lograr llegar miren
5946000	5956080	recuerde lo que le dije yo los he catalogado del más importante al menos importante ya vimos
5957160	5961040	la educación y comprensión del mercado si no se lo vuelvo a explicar
5963720	5968800	el objetivo es fácil vamos a comprender el mercado mire qué bonito
5968800	5978000	estas son unas hojitas este botecito que está aquí tiene me lo regalaron por cierto un buen
5978000	5986400	amigo en méxico me invitó a cenar la vez pasada que estuve en guadalajara que fue el dj por cierto
5986400	5993320	de la fiesta de jalisco el año pasado un buen amigo y el hijo de él también muy buen amigo de
5993320	5999920	22 kilates entonces imaginémonos que nosotros tenemos este producto entonces nosotros lo
5999920	6007600	compramos en 100 dólares un ejemplo es de 22 kilates son hojitas de oro nosotros el objetivo
6007600	6022400	es venderlo en 125 dólares punto ya entendió el mercado eso es todo usted compra algo y lo
6022400	6032160	vende más caro si acabó tan complicado el mercado no eso es todo usted lo que quiere
6032160	6037840	ganar dinero se lo compra barato y lo vende caro bueno lo barato o lo caro depende porque
6037840	6042640	igual alguien puede comprar bitcoin en 70 mil y venderlo en 80 mil y esos 10 mil hacen la
6042640	6046840	diferencia por cada bitcoin si tiene 10 le saca 100 mil dólares
6052200	6062320	bien vamos a continuar ahora establecer el plan de trading eso es esto este es el plan de trading
6062320	6069480	usted no se va a venir a tradiar aquí con un 40 por ciento de capital en futuros a 125 x apalancado
6069480	6076440	con la casa hipotecada es esto mismo si es que aquí ya tiene tiempo tiene carteras tiene
6076440	6082160	bien dividido el capital usted tiene la distribución de capital por cartera y la
6082160	6089000	gestión del riesgo bien manejada porque porque los futuros aunque usted pierda o sea usted
6089000	6096880	quema la cuenta de futuros usted pierde el 10 por ciento me entendió o sea que aunque usted
6096880	6103920	quemara la cuenta de futuros no estoy hablando de perder esto estoy hablando de quemar la cuenta
6103920	6111720	en cruzado a 125 x usted estaría perdiendo el 10 por ciento de todo su dinero eso es
6113840	6121280	eso es la distribución de capital no aparece la distribución del capital dice hombre del nf5 yo
6121640	6131880	ya lo verifique bien seguimos el siguiente punto es voy aquí a este punto es importantísimo pero
6131880	6139600	yo lo puesto en rojo porque es algo que yo con yo no me considero capaz de poder reducar a usted en
6139600	6145120	el control emocional que usted vaya a tener en el mercado ahora con lo que sí yo le puedo ayudar
6145120	6154600	es que el control emocional viene mire de tener una buena gestión del capital porque no hay peor
6154600	6160280	emoción que saber que está 100 por ciento invertido y que el mercado está cayendo por
6160280	6167720	eso cuando yo le muestro este documento a usted yo quiero que usted se lo aprenda de memoria recuerde
6167720	6177440	4 3 2 1 40 por ciento 30 por ciento 20 por ciento y 10 por ciento mensual semanal diario 4 horas
6177440	6186160	una hora así lo relaciona de golpe 40 por ciento al mensual no se vende nunca 30 por ciento a largo
6186160	6192040	plazo y nosotros vamos a vender cuando en el semanal tengamos el patrón de venta en el exchange
6192040	6199600	vamos a tener 20 por ciento del capital solamente para operar spot en gráfico diario y el 10 por
6199600	6206600	ciento de todo nos vamos a futuros a buscar la velita y tratar de ganar unos centavitos ahí que
6206600	6212800	si le pega bien o va a 5x puede ganar dinero también aquí pero es el que mayor riesgo tiene
6212800	6216760	de perder por lo tanto ese tema ya también está cubierto
6219080	6228360	seguimos lo tengo aquí bien seguimos la parte emocional ya sabe el cuadro que le pasé y lo demás
6228360	6236160	le va a dar la calma para controlar las emociones el trading en el trading de criptomonedas y dice
6236160	6241440	evita tomar decisiones impulsivas basadas en el miedo la codicia y sigue tu plan de trading de
6241440	6246880	manera disciplinada cuál es el plan de trading el cuadrito que está arriba bien análisis técnico
6246880	6256920	y fundamental yo esto lo voy a cerrar en un solo tema yo no soy de fundamentales yo soy de técnico
6256920	6267080	el fundamental yo le voy a pasar a usted la página por excelencia que se llama coin market cal
6271440	6274280	esa es la buena
6276840	6285520	se llama coin market cal aquí en esta parte de arriba le van poniendo los próximos eventos que
6285520	6292800	vienen más importantes del ecosistema cripto por ejemplo el halving de bitcoin está programado
6292800	6303000	para el 20 de abril del 2024 repito 20 de abril desde el 2024 es el halving de bitcoin
6303000	6313080	aquí tenemos otro que el 16 de marzo o sea hoy usdm déjame ver este hay gente que invierte por
6313080	6318680	fundamentales y le va bien para mí estas son noticias un fundamental es el de bitcoin sin embargo
6318680	6321800	déjame darle clic
6333520	6339520	aquí miren por ejemplo hay uno hay uno que el 16 de marzo el exchange va a listar a
6341680	6343480	no sé que esto es un juguito
6343480	6349720	y por qué no me carga pues no no quiere cargar que no
6354680	6359000	déjame ver por qué no me cargan todos se fueron a meter de golpe y o qué
6362800	6367240	botamos la página que no somos tanto como para que esto se caiga sólo porque estamos
6367240	6374280	entrando nosotros bueno pero ya le queda la página y de todas maneras déjeme abrirlo aquí a mí
6377240	6382400	a mí no carga que no la botamos nosotros todos metiéndose allí de golpe
6385240	6390400	o sea en serio botamos la página de coin market cal bueno pero ya sabe usted que se
6390400	6396480	yo mejor me aparto porque van a decir que yo fui bueno pues si no me carga aquí tampoco y
6396480	6401640	sigo en línea quiere decir que tengo internet bien no sé cuántos hay aquí dejen de ser sinvergüenzas
6402880	6409080	ya que tengo esto aquí en la parte fundamental es esto el 20 de abril nosotros vamos a tener el
6409080	6417400	halving de bitcoin y así mismo usted puede venir y revisar por ejemplo que cardano el 16 de marzo
6417400	6425200	va a lanzar no sé qué cosa aquí tiene a un token de arbitro de arv que tiene una noticia y que
6425200	6431800	previo a esa noticia usted puede decidir comprar porque ellos van a hacer algo en su red y entonces
6431800	6441880	a salir la velita de acuerdo listo con eso tengo cubierto y estos dragon ball sí verdad bueno no
6442520	6449560	tengo ya cubierta la parte del fundamental del análisis técnico todavía no porque
6449560	6457760	ese lo vamos trabajando ejecución de disciplina vuelvo a repetir el cuadrito que le dejé arriba
6457760	6469480	es esto es 100% disciplina si nosotros no somos disciplinados con la estrategia que yo lo estoy
6469480	6476040	enseñando usted no va a tener los resultados que yo le muestro a usted cuando le enseño esto
6476800	6482640	porque usted ve fácil esto dice ay no se hombre dicen esto es paper trading
6483960	6489360	bueno yo ya cerré también a ada le gané un poquito en el short que llevaba y también a
6489360	6495560	fed le gané un poquito se los puedo mostrar si quieren no tengo problema yo se los muestro con
6495560	6503720	dinero real y todo que yo de todas esas yo le entre en short a ada que si usted lo ve aquí
6503720	6511400	perfectamente va verde y a fed que está aquí que también está verde de todo este montón de acuerdo
6512280	6518120	genial entonces si usted quiere tener un nivel de cierto como éste aquí hay tres malas pues sí pero
6518120	6524840	hay 11 buenas de acuerdo bien entonces quieren que muestre si yo se lo muestro no hay problema
6526120	6532200	esto lo pide la gente que es el ah mira voy a cerrar este es el estilo hater que creen que
6532200	6537560	es mentira no no es mentira hay gente que todavía está en mi comunidad privada porque yo le voy a
6537560	6544360	dar el servicio a ellos hasta que quede el último aquí ustedes pueden ver que ya los mandé a cerrar
6544360	6551760	en el caso de fed nos salimos con 27% de ganancias al precio de cierre por supuesto y aquí tengo a
6551760	6560600	ada con un 31.59% de ganancias y para aprovechar porque mucha gente está especulando que por qué
6560600	6569160	cerré mi grupo privado lo cerré justamente porque por varias cosas por por trabajo por tiempo pero
6569160	6577080	también porque en telegram demasiados estafadores ya era insoportable de hecho yo me buscaba y ya
6577080	6582720	no sabía ni quién era yo telegram no sirve para dar un servicio de de como de señales así que
6582720	6589400	prefiero hacerlo gratis en en bin x en el fit de bin x pero quiero aprovechar la oportunidad para
6589400	6595960	decirles que yo sí me siento orgulloso que hasta el último momento después de estar cinco años no
6595960	6603440	sí como cinco años con la comunidad aquí privada y en las evaluaciones anónimas que me hicieron
6604120	6608920	siempre salí bien evaluado y en la última también incluso cuando les dije de que el
6608920	6613320	grupo iba a cerrarse está aquí en pantalla ya va a ver
6615520	6616800	por si no me pasen ya
6620840	6625520	18 de febrero si yo lo cerré creo que el 20 aquí está
6625520	6634240	es importante que quede claro dice les dejo la última encuesta de evaluación personal y
6634240	6641080	anónima aquí nadie me puede venir a decir a mí que esto está manipulado por mí no
6642480	6650040	la pregunta es clara te sirve el servicio privado de pago en este canal de telegram el 92% de las
6650040	6660480	personas dijeron que sí de 557 votos 498 votos dice que abajo dice los que mandan correo preguntando
6660480	6666240	sobre sus pagos lo que yo voy a eliminar son las renovaciones mensuales por eso todavía ven ustedes
6666240	6676840	que hay 177 personas aquí arriba por eso porque habíamos 666 cuando decidí cerrar el este grupo
6677200	6682920	aquí en telegram no se puede trabajar es imposible demasiadas estafas y yo no estoy
6682920	6688640	para eso yo ya estoy viejo me caen mal las estafas y más cuando utilizan mi cara para
6688640	6697720	estafar gente los odio de verdad me caen mal pero yo prefiero retirarme con un 92% de acierto
6697720	6705040	458 votos positivos de 498 eso eso es para mí muy bueno
6706840	6712240	y a los demás lo que hice fue hacerles las devoluciones correspondientes de su
6712240	6719200	dinero ahora mucha gente lo que hizo fue perder porque estaban pagando grupos con
6719200	6721440	membresías vitalicias
6723440	6730160	imagínese usted que sinvergüenzas que estaban pagando membresí cobrando membresías vitalicias
6730160	6739080	de mi trabajo y si me muero que la membresía vitaliza o que que ondas no no no yo me hago yo
6739080	6745840	le devolví el dinero a la gente que me estaba pagando a mí los estafadores ahora dios como
6745840	6752400	van a ser porque como y es membresía vital y cedieron entonces yo me aparto de allí yo
6752400	6757560	no quiero yo quiero ser feliz y por eso lo cerré pues vamos al punto si usted quiere
6757560	6762360	tener un nivel de acerto como éste y en short porque cuando el precio va subiendo gana hasta
6762360	6771400	por error uno pero lograr verlo cuando nosotros o sea antes de que suceda se requiere más vamos
6771400	6779400	entonces al próximo indicador éste se llama yo le digo monitor pero para ponerlo nos vamos aquí
6779400	6787360	en la de x perdón aquí a favoritos y ustedes lo van a encontrar así tal cual está en pantalla
6787360	6795840	se los dejo un momento y lo ponen de acuerdo me voy a pasar un poquito del tiempo pero espero
6795840	6803960	que se queden estudiando conmigo eso eso yo lo espero de corazón porque primero porque yo
6803960	6809480	estoy invirtiendo mi tiempo con ustedes y yo espero que ustedes también lo invierten conmigo es como
6810720	6819040	como una familia no es así miren quizá porque me llega un montón de gente y yo los entiendo
6819040	6827800	desde el 2018 hay gente que está conmigo fiel fiel hasta nos hicimos amigos y es una lástima
6827800	6837400	que ya no vamos a tener comunicación están va a decir que habrá que habrá uno otro o sea una
6837400	6845080	comunidad privada en otro lado pero yo no conozco otro lado donde no sean tan estafadores de mierda
6845560	6853320	entonces por eso prefiero no hacer no lo voy a hacer vamos al indicador directional movie
6853320	6862840	movement index o adx de key level support el creador es console el indicador no es mío los
6862840	6869280	créditos son para esta persona entonces yo lo agarro y lo pongo ahora cómo lo vamos a configurar
6869480	6875920	lo primero que vamos a hacer es quitarle el di más y el di menos porque no nos va a servir y
6875920	6882800	le damos a aceptar en este punto nosotros vamos a ir a la entrada de datos y lo vamos a configurar
6882800	6896520	tal cual lo que no permití me lo tengo ya te digo donde lo tengo aquí 14 14 23 quitamos este
6896520	6904880	chiquecito este otro y lo demás queda igual 14 14 23 vamos a acá 14 14 23 lo dejamos tal cual
6904880	6912840	ahora colores a mí me gusta en el estilo usar un colorcito blanco así un poquito más duro
6914840	6920880	que yo lo puedo ver bien ¿por qué me sirve esa línea? a mí me sirve para saber si tiene
6920880	6928640	fuerzas el que el movimiento en un gráfico día este es un gráfico semanal a usted no puede venir
6928640	6934360	a decir que esto no tiene fuerza hombre esto tiene fuerza alcista lo que pasa que tiene que
6934360	6941320	tener su respectivo te joden allí tiene que tener estábamos en 72 mil dólares cuando yo le explicaba
6941320	6946760	a la gente que este movimiento que estábamos teniendo aquí era un te joden y lo hicimos juntos
6946760	6952800	como sabía fácil la tendencia en el semanal sigue siendo alcista pero antes de eso tenemos
6952800	6958880	que tener un retroceso para liquidar a todo mundo dicho y hecho así pasó y luego seguir subiendo
6958880	6965000	es decir la tendencia en el semanal sigue siendo alcista perfecto entonces fuerza semanal tenemos
6965000	6970760	fuerza en el gráfico diario tenemos una pendiente negativa aquí ojito ahí se acuerdan que yo lo
6970760	6981320	comenté aquí en las criptos x usted allí no usted respeta la estrategia ese rango caída y ya
6981320	6989800	está lo comenté ayer y hoy amaneció el precio ya en 67 mil dólares y ayer yo lo tenía en 69 mil
6989800	6999240	232 o no verdad que no miento y mire hoy dónde está estábamos en 62 mil perdón 69 mil 239 ayer
6999680	7009440	aquí está hace 17 horas y mi flecha era clara y concisa y hoy estamos en 67 mil 215 salió bien
7009440	7015960	salió bien eso es lo que nosotros vamos a aprender a respetar la estrategia porque cuando eso es así
7015960	7023840	usted no tiene dudas de lo que va a hacer ahora que el nivel de acierto es del 70% totalmente es
7023840	7031720	decir van a ver tres veces que usted va a perder sus estables ahora eso es así bien ahora que
7031720	7036320	tenemos el adx este nos va a servir a nosotros para saber que a partir de que la de x tenga
7036320	7042400	una pendiente positiva y el precio esté por arriba de la media móvil de 55 períodos y el adx por
7042400	7052400	arriba del punto 23 permítame aquí hay un punto 20 ese no no está correcto déjame ver no no cómo
7052400	7060640	23 está bien que estemos por arriba del punto 23 la línea esto significa que va a entrar en
7060640	7067640	tendencia el cista con fuerza nosotros podemos ver entonces que subimos de 50 mil hasta los 73
7067640	7076320	mil cuántos 73 mil dólares digamos desde los 50 mil entonces para eso sirve tal cual la línea
7076320	7082200	que está aquí abajo hacemos el siguiente indicador entonces el indicador que acabamos de poner sólo
7082200	7089120	nos indica fuerza fuerza no te está diciendo para dónde sólo te está diciendo fuerza lo que
7089120	7093640	quiere decir entonces es que a partir de aquí llevamos fuerza al cista porque la estamos viendo
7093640	7099640	porque la tendencia es al cista ya aprendimos de tendencias la tendencia va a ser el cista siempre
7099640	7105720	que se encuentre por arriba de la media móvil de 55 es decir la naranja que está allí cuando se
7105720	7112120	nos gira la baja el adx nos está diciendo que la fuerza se terminó porque el precio ya no es
7112120	7117720	atractivo para los inversionistas y que la probabilidad más alta que vamos a tener es
7117720	7126080	lateral antes de pasar a verlo a nivel gráfico a nivel real en un exchange vamos a explicarlo
7126080	7133600	aquí con el siguiente indicador que usted lo conoce bien que se llama lo tengo por acá
7133600	7143560	es ya le digo este el squeeze momentum indicator usted puede utilizar ese el squeeze el squeeze
7143560	7155320	o puede utilizar un un indicador de momentum entiéndase los osciladores los que forman
7155320	7164320	parte de eso estamos hablando de rsi de magdi del squeeze del estocástico lo podría utilizar yo
7164320	7169960	usted sabe bien que utilizo este ahora hay que configurarlo porque no se ve exactamente igual y
7169960	7175960	a la gente le gusta tenerlo igual que yo este contenido igual yo lo voy a trabajar como
7175960	7181080	corresponde con la con lo en la siguiente clase no aquí voy rapidito lo vamos a dejar tal cual
7181080	7186440	como está aquí el nombre lo encuentran tal cual así ya está de ley civil por favor póngalo y lo
7186440	7193840	configuramos cómo se configura aquí está la configuración aquí dice ttm trae y latino
7193840	7197960	porque es el indicador original que yo utilizo por unas modificaciones que yo le hice pero
7197960	7207920	básicamente son mínimas en la entrada de datos 22 20 1.5 22 20 verdad entonces vamos acá y le
7207920	7214880	ponemos aquí en la entrada de datos 22 20 1.5 eso ya está tal cual y esto me parece que estaba
7214880	7224160	activado vamos a ver si está activado si aquí en el trazado bueno eso creo que está bien pero
7224160	7237680	no esto tiene un cambio le deje el cambio verde verde rojo rojo lo vamos a poner aquí
7242360	7245920	no yo creo que solamente es esta yo creo que estoy usando
7245920	7260560	así eso fue todo se fijó bien pero sólo fue ese no le he hecho algo diferente listo ahora
7260560	7268840	agarro este y lo arrastro y lo bajo y lo suelto se fijó verdad agarro la de x como agarrar el
7268840	7276200	objeto mantengo el botón izquierdo apretado y lo bajo y a partir de aquí nosotros estamos pero es
7276200	7284280	que mire felices estamos nosotros contentos y estamos listos para por fin comenzar a buscar
7284280	7291860	los patrones de entrada y de salida y comenzar a operar vamos a hacer un par de ejercicios sin
7291860	7297740	embargo recuerde que la continuación porque ya se me fueron las dos horas la continuación
7297740	7307300	definitivamente si usted puede hágalo si no puede no lo haga igual yo a nivel de clases
7307300	7314540	esta es una clase gratuita yo creo que la vamos aprovechando bastante bien voy a voy para colombia
7314540	7321140	luego voy para méxico y de forma presencial voy a estar explicando todo esto con más calma no
7321140	7328660	porque si usted ve yo voy con todo aquí nadie ha practicado nada entonces en estas presenciales
7328660	7335380	o incluso en el en línea usted va a tener su tiempo para preguntas para practicar pero yo
7335380	7341660	necesito continuar bien entonces ya tenemos la estrategia no tenemos colores la tenemos clara
7341660	7346480	proyección para el precio de bitcoin que usted sabe que yo le he dejado que esto es un lateral de
7346480	7353440	guardo esto es rango o caída hombre que yo le dejo una flechita para abajo a usted normalmente la
7353440	7360280	media móvil de 55 periodos porque porque mientras no rompa esa media móvil de 55 periodos el precio
