start	end	text
4721000	4723000	toda la logística que crea en
4723000	4725000	mí. No es fácil.
4725000	4727000	Yo lo que hago es
4727000	4729000	agarrar un avión y ir con ustedes
4729000	4731000	y hacer mi trabajo. Ellos hacen el trabajo
4731000	4733000	de ellos. Pero si
4733000	4735000	no fuera por ellos, no nos pudiéramos conocer
4735000	4737000	en persona ni
4739000	4741000	tener esa relación, pues,
4741000	4743000	de que el youtuber, ¿de acuerdo?
4743000	4745000	Entonces, por eso se les agradece. Igualmente
4745000	4747000	a los exchanges. Por ejemplo, en Colombia estaba
4747000	4749000	patrocinándome a mí,
4749000	4751000	Sala, Digit.
4753000	4755000	Eso hizo que los boletos
4755000	4757000	fueran más baratos.
4757000	4759000	Porque allá estaban
4759000	4761000	la gente que estuvo conmigo pagó
4761000	4763000	creo que al principio 350 dólares,
4763000	4765000	después 450 dólares
4765000	4767000	por los descuentos.
4767000	4769000	Y aquí en México usted está pagando
4769000	4771000	yo descuentos no hago.
4771000	4773000	¿Por qué? Porque no hay ningún sponsor.
4773000	4775000	O sea, no llevamos ningún
4775000	4777000	sponsor. Usted el que
4777000	4779000	paga está pagando a tal enlana,
4779000	4781000	está pagando a mí, está pagando su
4781000	4783000	comida, está pagando
4783000	4785000	las mesas, la energía eléctrica,
4785000	4787000	está pagando el internet.
4787000	4789000	Todos ustedes que han pagado para que yo
4789000	4791000	vaya allí, es dinero suyo.
4793000	4795000	No tenemos ningún patrocinador nosotros.
4795000	4797000	Estamos solos.
4797000	4799000	Por eso,
4799000	4801000	digamos, yo puedo hablarle de
4801000	4803000	los exchanges que yo he conocido en mi vida.
4803000	4805000	Y sin ningún problema,
4805000	4807000	yo le digo, si usted quiere ir ahí, vaya.
4807000	4809000	Pero yo me
4809000	4811000	quedo donde yo estoy. ¿De acuerdo?
4811000	4813000	Bien dice, Jaime, estar en las
4813000	4815000	clases y trabajando al tiempo
4815000	4817000	crees que tenga que dejar de trabajar
4817000	4819000	para estar al 100 en las clases o
4819000	4821000	con el acceso a los videos
4821000	4823000	se puede sacar todo lo que nos quieres enseñar.
4825000	4827000	La parte de preguntas es
4827000	4829000	importante.
4829000	4831000	Estar en vivo es importante
4831000	4833000	porque uno siente la energía
4833000	4835000	del otro. O sea, siente
4835000	4837000	y en presencial es mejor
4837000	4839000	aún porque yo, por ejemplo, siempre estoy
4839000	4841000	analizando a las personas y se me están durmiendo
4841000	4843000	si están entendiendo
4843000	4845000	o no.
4845000	4847000	Pero con las grabaciones que ustedes
4847000	4849000	van a tener posteriormente
4851000	4853000	y con el documento de apoyo
4853000	4855000	es suficiente para que usted
4855000	4857000	siendo, suponiendo que es
4857000	4859000	autodidacta, pueda
4861000	4863000	estudiarlo, practicarlo,
4863000	4865000	digamos.
4865000	4867000	¿Cómo van a pasar las grabaciones
4867000	4869000	después de las clases? Yo pagué por las
4869000	4871000	grabaciones.
4871000	4873000	Vaya, miren, yo
4873000	4875000	he estado bastante ocupado, me van
4875000	4877000	a disculpar. Voy a preguntar eso
4877000	4879000	porque no sabía yo que se estaban vendiendo
4879000	4881000	grabaciones.
4881000	4883000	Y yo sé que quizás ya Raúl ya me había
4883000	4885000	dicho a mí, lo que pasa es que a mí se me ha olvidado.
4885000	4887000	Sí, porque he estado
4887000	4889000	un poquitito ocupado. Dice
4895000	4897000	para acceder a las grabaciones
4897000	4899000	hay que haber comprado
4899000	4901000	grabaciones al hacer
4901000	4903000	el checkout. Es decir, que cuando usted
4903000	4905000	estaba pagando, digamos, con una tarjeta
4905000	4907000	de crédito, me imagino
4907000	4909000	yo que había allí como algún chiquecito donde
4909000	4911000	decía grabaciones. Entonces
4911000	4913000	si usted no pagó las grabaciones
4913000	4915000	no va a tener acceso a las grabaciones.
4917000	4919000	Ahora, mire,
4919000	4921000	si usted quiere las grabaciones y
4921000	4923000	no pagó por ellas,
4923000	4925000	bueno, no sé si Raúl las puede
4927000	4929000	bueno, no sé si se las puede
4929000	4931000	volver a habilitar para que la compre. La grabación
4931000	4933000	nada más. A que no pueda estar en
4933000	4935000	línea porque va a estar en el trabajo
4935000	4937000	puede comprar las grabaciones.
4937000	4939000	Pero habría que como habilitar
4939000	4941000	eso por ahí, Raúl. Yo honestamente
4941000	4943000	la grabación la veo más
4943000	4945000	como ya como un curso, y a mí eso no me gusta
4945000	4947000	mucho, pero si la gente es lo que quiere
4949000	4951000	pues hay que ponerlo,
4951000	4953000	¿no?
4955000	4957000	Dice
4959000	4961000	Ah, perdón. Dice, sí.
4961000	4963000	Para los que no lo tienen
4963000	4965000	lo van a poder comprar adicional
4965000	4967000	la próxima semana.
4971000	4973000	Pero va a ser más caro
4973000	4975000	que al haberlo comprado
4975000	4977000	al tiempo de la
4977000	4979000	inscripción.
4979000	4981000	O sea, yo, es que por eso
4981000	4983000	les dije, en YouTube yo he estado
4983000	4985000	necio diciéndoles, yo no voy a hacer
4985000	4987000	descuentos. ¿Por qué? Porque como
4987000	4989000	nosotros ni Raúl ni yo llevamos
4989000	4991000	ningún patrocinador
4991000	4993000	de nada.
4995000	4997000	El ticket, o sea,
4997000	4999000	la entrada se vuelve más cara.
5001000	5003000	Cuando hay patrocinadores, la entrada es más
5003000	5005000	barata porque el patrocinador pone el
5005000	5007000	dinero. O sea, pone dinero como para
5007000	5009000	el internet, el pantallas,
5009000	5011000	toda la gente, la logística,
5011000	5013000	todo eso. Cuando, así como
5013000	5015000	vamos nosotros, es imposible que haya un
5015000	5017000	descuento. No va a haber descuento. Entonces
5017000	5019000	más caro le va a tocar.
5019000	5021000	Pero sí va a poder comprarlo,
5021000	5023000	pero más caro. Y como es una grabación,
5023000	5025000	como yo voy a estar en vivo, ¿no?
5025000	5027000	Entonces, al finalizar
5027000	5029000	todo, ellos
5029000	5031000	van a sacar
5031000	5033000	no, joder, como un
5033000	5035000	bueno, las grabaciones
5035000	5037000	y las van a poner disponibles para que
5037000	5039000	usted las pueda comprar.
5039000	5041000	Pero eso requiere del trabajo de los
5043000	5045000	de los editores de video y que
5045000	5047000	yo ya haya terminado el taller
5047000	5049000	porque no pueden haber grabaciones
5049000	5051000	sin que yo termine porque no se han hecho, como
5051000	5053000	yo voy a estar en vivo.
5057000	5059000	Bien, listo. ¿Alguna preguntita más?
5059000	5061000	Vamos, vamos avanzando.
5061000	5063000	Dice
5063000	5065000	Jaime, ¿cómo se lee la dominancia de
5065000	5067000	BTC y las altcoins?
5067000	5069000	¿Y el sentimiento de las personas?
5069000	5071000	Listo. Para eso tenemos indicadores.
5071000	5073000	El sentimiento utilicen primero el chat
5073000	5075000	de mi canal de YouTube.
5075000	5077000	Fíjense bien cuando
5077000	5079000	el precio de Bitcoin está cayendo,
5079000	5081000	vayan a leer el chat ustedes.
5081000	5083000	Miren, mejor me muestreo
5083000	5085000	que esa no hay.
5085000	5087000	Esa gente sí es que está pidiendo
5087000	5089000	un pecho peludo para llorar.
5089000	5091000	Entonces, cuando usted vea un
5091000	5093000	chat llorón,
5093000	5095000	entonces prepárese para comprar.
5095000	5097000	Otro punto importante, vaya a usted
5097000	5099000	y busque el
5099000	5101000	el índice de miedo y codicia,
5101000	5103000	de avaricia.
5103000	5105000	Si estamos totalmente grid,
5105000	5107000	en avaricia extrema, ya en 72 mil,
5107000	5109000	¿se acuerda que yo le comentaba que eso
5109000	5111000	era para abajo? Bueno,
5111000	5113000	cayó hasta 61 mil, 62 mil,
5113000	5115000	creo que fue, y por esa zona
5115000	5117000	volvemos a platicarle, dije.
5117000	5119000	Perfecto, allí lo dejé y me fui para Colombia.
5119000	5121000	Cuando regresé ya estaba
5121000	5123000	en 70 mil, que fue ayer en la noche,
5123000	5125000	que estábamos viendo y yo
5125000	5127000	lo he dejado al chiste, yo ya voy en long,
5127000	5129000	con stop y ya voy
5129000	5131000	en long, tal cual lo
5131000	5133000	expliqué ayer, solo tratando de agarrar un
5133000	5135000	mejor precio y long,
5135000	5137000	de acuerdo, yo ya voy en long, con
5137000	5139000	stop.
5141000	5143000	Miren, Bitcoin cuando sube
5143000	5145000	con fuerza,
5145000	5147000	las altcoins lateralizan
5147000	5149000	o caen, porque la gente,
5149000	5151000	yo sospecho que la gente las vende para
5151000	5153000	meterse en Bitcoin. Cuando Bitcoin
5153000	5155000	tiene una tendencia bajista,
5155000	5157000	las altcoins se ponen
5157000	5159000	rojitas todas, ¿de acuerdo?
5159000	5161000	La única manera
5161000	5163000	que las altcoins puedan subir
5163000	5165000	bien, es en un
5165000	5167000	bull run que no hemos comenzado,
5167000	5169000	hemos tenido
5169000	5171000	un rally alcista a buscar
5171000	5173000	y romper máximo anterior,
5173000	5175000	que es un te joden,
5175000	5177000	el precio cae a la zona de 61
5177000	5179000	o 63 mil dólares,
5179000	5181000	que se supone que por ahí usted entró otra vez
5181000	5183000	y estamos en 70 mil,
5183000	5185000	ahora vamos a ir a volver a romper ese
5185000	5187000	máximo, pero es el último
5187000	5189000	antes de una buena caída
5189000	5191000	importante del precio de Bitcoin,
5191000	5193000	pos halving,
5193000	5195000	pos halving,
5195000	5197000	de acuerdo, entonces
5197000	5199000	cuando venga el rally alcista,
5199000	5201000	perdón, cuando venga el bull run,
5201000	5203000	el bull run debería de llegar
5203000	5205000	a 135 mil dólares como mínimo,
5205000	5207000	que es la proyección
5207000	5209000	que yo traigo desde que
5209000	5211000	estuve con ustedes en México, en Monterrey, creo que fue,
5211000	5213000	en el 2022,
5213000	5215000	creo que fue,
5215000	5217000	que yo hice esa proyección,
5217000	5219000	hasta diciembre del 2024,
5219000	5221000	o sea, nos quedan ya
5221000	5223000	nueve meses,
5223000	5225000	para
5225000	5227000	ver eso,
5227000	5229000	a ver si le acierto o no,
5229000	5231000	vamos tan alto, vamos por 70 mil,
5231000	5233000	bien, dicen, la dominancia,
5233000	5235000	Bitcoin siempre ha dominado todo,
5235000	5237000	si Bitcoin cae, cae todo,
5237000	5239000	de acuerdo, y con lo de las
5239000	5241000	Alcon ya te explique, por eso tengan cuidado con las
5241000	5243000	Alcon, seguimos,
5245000	5247000	como esperas el trade en futuros,
5247000	5249000	por ejemplo ayer yo lo puse,
5249000	5251000	lo deje en una orden limit,
5251000	5253000	un poquitito por debajo de donde
5253000	5255000	estaba, entonces, aunque el precio
5255000	5257000	efectivamente después de mi streaming
5257000	5259000	subió como a 72 mil dólares
5259000	5261000	por la noche, hoy salió una velita
5261000	5263000	roja a 69,
5263000	5265000	al liquidar los que
5265000	5267000	estaban en Glon, entonces,
5267000	5269000	hoy, lo que yo he hecho es entrar en Glon,
5269000	5271000	después de que rompe los 70
5271000	5273000	hacia abajo, porque en 69
5273000	5275000	la gente va a estar entrando en short,
5275000	5277000	déjame ver que precio tenemos en este momento
5277000	5279000	solo para ver, y usen sus stop,
5279000	5281000	a estos niveles de precio, hay que
5281000	5283000	usar los stop,
5284000	5286000	ojo, con el gráfico diario
5286000	5288000	va a estar grave para el día que
5288000	5290000	vayamos,
5290000	5292000	para el día que estemos juntos,
5294000	5296000	estamos en 69 mil
5296000	5298000	421, por allí he entrado yo
5298000	5300000	en Glon, déjame ver,
5300000	5302000	solo te digo el precio exacto a donde estoy yo,
5304000	5306000	listo,
5308000	5310000	no yo, todavía, fíjate que todavía,
5310000	5312000	mira, te lo voy a poner aquí,
5312000	5314000	no he ganado nada,
5314000	5316000	pero, ay, permíteme,
5316000	5318000	te lo voy a poner aquí, ahí va,
5318000	5320000	mira, o sea,
5320000	5322000	no estoy diciendo que estoy ganando bastante,
5322000	5324000	ni algo, no me vayan a malinterpretar,
5324000	5326000	solo quiero que sepan que hago lo que
5326000	5328000	digo, ve, allí voy llave,
5328000	5330000	más 2.53%,
5330000	5332000	yo ya voy en Glon,
5332000	5334000	yo no entré en Glon ayer a la hora del
5334000	5336000	youtuber, y eso es lo que tiene que aprender
5336000	5338000	usted, esa gente que
5338000	5340000	entra en Glon a la hora del youtuber,
5340000	5342000	le cae a 69 mil 400
5342000	5344000	y la gente comienza a llorar,
5344000	5346000	y a culpar al youtuber,
5346000	5348000	no, no, no, nosotros vemos
5348000	5350000	que cae a esa zona, y a
5350000	5352000	comprar, bueno,
5352000	5354000	a entrar en Glon, ponemos stop y
5354000	5356000	nos vamos, ya vio usted, yo,
5356000	5358000	el precio exacto que llevo es de
5360000	5362000	69 mil, no,
5362000	5364000	permíteme, 69 mil 131,
5364000	5366000	ahí entre yo,
5366000	5368000	ya se lo mostré, y hoy
5368000	5370000	a nadie le dije nada,
5370000	5372000	porque como ya no hay comunidad privada,
5372000	5374000	nadie me paga por nada,
5374000	5376000	entonces no le digo nada a nadie,
5376000	5378000	pero yo se lo estoy mostrando a usted,
5378000	5380000	y quiero que aprenda a hacerlo bien,
5380000	5382000	ahora, que me puede agarrar el
5382000	5384000	stop, sí, pero allí donde
5384000	5386000	entre yo, que es en 69 mil 100,
5386000	5388000	ya le digo donde me
5388000	5390000	queda el stop, yo entré en 69,
5390000	5392000	no, permíteme, lo voy a poner aquí,
5392000	5394000	exactamente, 69
5394000	5396000	mil 100, que es el
5396000	5398000	trade que ustedes ya vieron, que lo comentaba yo ayer,
5400000	5402000	69 mil 100, y porque estoy en verde,
5402000	5404000	no,
5404000	5406000	131, 69 mil
5410000	5412000	ah, ya vi, porque
5412000	5414000	estoy en verde, es una cosita
5414000	5416000	mínima lo que ha subido un spot,
5416000	5418000	ahí está, ay dios,
5418000	5420000	qué cosa tan terrible, bien,
5420000	5422000	entonces, yo voy a la alza,
5422000	5424000	buscando el movimiento, y el
5424000	5426000	stop lo pondría al 4
5426000	5428000	o 5%, porque estamos hablando,
5428000	5430000	bueno, sería un 3, 4%,
5430000	5432000	a 5x ya no tendría mucho problema,
5432000	5434000	algo así pues,
5434000	5436000	permíteme,
5436000	5438000	algo así como está
5438000	5440000	aquí en pantalla, es la idea
5440000	5442000	de trade, perdón,
5442000	5444000	de trade,
5444000	5446000	que llevo yo,
5446000	5448000	creyendo que esta fuerza
5448000	5450000	que llevamos aquí, hace referencia
5450000	5452000	a este movimiento que llevamos
5452000	5454000	aquí, mientras no rompa
5454000	5456000	el punto de control que tenemos aquí,
5456000	5458000	pero toda esta parte técnica,
5458000	5460000	no la voy a responder ahora,
5460000	5462000	porque hoy,
5462000	5464000	eso es trabajo, bastante,
5464000	5466000	para poderlo entender bien,
5466000	5468000	4 o 5% de qué,
5468000	5470000	de spot, es decir,
5470000	5472000	ese que está ahí, aquí depende
5472000	5474000	bastante de la intención que usted
5474000	5476000	lleve, por ejemplo, ese es en 4.48%,
5476000	5478000	si se quiere ajustar
5478000	5480000	más, entonces,
5480000	5482000	tendría usted que agarrar un mejor precio que yo,
5482000	5486000	yo agarré 61.131,
5486000	5488000	entonces, si usted quiere usar
5488000	5490000	un stop más pequeño, tendría que esperar
5490000	5492000	a que el precio llegue,
5492000	5494000	no creo que llegue ahí, pero tendría
5494000	5496000	que llegar a 67.700,
5496000	5498000	y entrar ringlón ahí,
5498000	5500000	para usar un stop del 2%,
5502000	5504000	porque a 5x sería el 10%,
5504000	5506000	apalancado, entonces,
5506000	5508000	cuando usted se apalanca, apalanca
5508000	5510000	ganancias y pérdidas,
5510000	5512000	no se metan,
5512000	5514000	no se metan, en este
5514000	5516000	momento estamos en preguntas y respuestas,
5516000	5518000	pero no se metan mucho en la parte técnica,
5518000	5520000	porque se van a sentir
5520000	5522000	que no entienden, y no quiero
5522000	5524000	que sientan eso, porque para entenderlo,
5524000	5526000	usted primero tiene que seguir el
5526000	5528000	proceso, vamos a comenzar
5528000	5530000	por la velita,
5530000	5532000	5 minutos
5532000	5534000	en una velita, yo le explico rápido
5534000	5536000	por qué sube y por qué baja,
5536000	5538000	si alguien se me pierde, es porque no me puso
5538000	5540000	atención, entonces, cuando
5540000	5542000	venga a sentir, usted ya tiene todos los patrones
5542000	5544000	bien identificados, 3 de entrada,
5544000	5546000	3 de salida, 2 no operables,
5546000	5548000	se acabó, listos
5548000	5550000	para operar, a darle,
5552000	5554000	ya está,
5554000	5556000	entonces, cuando uno la tiene clara,
5556000	5558000	no es que esté, digamos, con
5558000	5560000	la certeza de que el precio va a subir,
5560000	5562000	sino que estás con la certeza
5562000	5564000	de tu estrategia,
5564000	5566000	y del peor escenario, que es perder el stop,
5566000	5568000	de acuerdo, pero primero
5568000	5570000	comenzamos, mensual,
5570000	5572000	semanal, diario,
5572000	5574000	y de ahí vamos a futuros, vamos a esperar que
5574000	5576000	los patrones son iguales,
5576000	5578000	en todas las temporalidades, no es que
5578000	5580000	vamos a usar uno diferente, bueno,
5580000	5582000	para el mensual, solo bitcoin, aunque
5584000	5586000	es diferente,
5586000	5588000	dice, como acreedores del curso,
5588000	5590000	yo no vendo cursos, a mi
5590000	5592000	esa palabra no me gusta,
5592000	5594000	y quiero aclarar, en este nicho
5594000	5596000	de trading
5596000	5598000	de criptomonedas, el curso,
5598000	5600000	no, yo no vendo cursos,
5600000	5602000	yo voy y pongo mi cara, presencial,
5602000	5604000	que me pregunte
5604000	5606000	a mi, en mi propia cara,
5606000	5608000	cursos no,
5608000	5610000	cursos no, porque yo en un
5610000	5612000	curso, yo solo puedo vender por Amazon
5612000	5614000	y no joda, voy a ser como Dross,
5614000	5616000	diciendo que cuando vendí el
5616000	5618000	libro, yo veo bastante a Dross,
5618000	5620000	no sé si ustedes lo conocen,
5620000	5622000	creo que venezolano viviendo en España,
5622000	5624000	algo así, pero decía
5624000	5626000	mi libro,
5626000	5628000	Luna de Plutón, ha sido un
5628000	5630000	éxito en ventas,
5630000	5632000	pues si, si yo hiciera un curso también, que sería
5632000	5634000	un éxito en ventas, y me la paso soplando
5634000	5636000	en la maca, pero es que no se trata de eso,
5636000	5638000	ahora, cuando usted
5638000	5640000	compra un curso, no compro un curso de
5640000	5642000	trading, hombre, compro un curso de inteligencia
5642000	5644000	artificial,
5646000	5648000	o sea, los cursos
5648000	5650000	están bien,
5650000	5652000	en el nicho de nosotros no, esas cosas
5652000	5654000	el 95% son estafa,
5654000	5656000	y a las horas de las horas que tú les pides
5656000	5658000	que te demuestren cómo ganan, no ganan,
5658000	5660000	no andan cuentas
5660000	5662000	reales con 100 mil, 200 mil
5662000	5664000	dólares, que diga, vaya aquí,
5664000	5666000	yo en un año gane 80% y que
5666000	5668000	te la muestre,
5668000	5670000	no la tienen porque no operan el mercado,
5670000	5672000	son analistas los que te están enseñando,
5672000	5674000	entonces no me hablen de
5674000	5676000	cursos que yo cursos no vendo,
5676000	5678000	no me gusta que me comparen,
5678000	5680000	bien, dice,
5680000	5682000	la palabra curso me no me gusta, pudiéramos tener
5682000	5684000	el beneficio de ser tú referido de
5684000	5686000	venex para poder ver tus análisis, claro,
5686000	5688000	solo créate una cuenta nueva y ya está,
5688000	5690000	si tú ya tienes
5690000	5692000	una cuenta de venex y no,
5692000	5694000	se lo voy a poner,
5694000	5696000	pero cómo, dónde tengo esa información,
5696000	5698000	ah, solo créense otra
5698000	5700000	cuenta y use mi referido,
5700000	5702000	arroba trading latino,
5702000	5704000	si no, no, no, no se requiere de mucho,
5704000	5706000	miren, a ver, les voy a poner eso aquí,
5708000	5710000	ahí en el chat se lo voy a spamiar,
5712000	5714000	va, ahí está,
5714000	5716000	esas son las instrucciones, en toda la
5716000	5718000	parte baja de mis
5718000	5720000	streamings yo se las he estado dejando,
5720000	5722000	se crea una cuenta
5722000	5724000	con una nueva cuenta,
5724000	5726000	yo no voy a estar peleando con ningún
5726000	5728000	exchange, y si
5728000	5730000	les gusta bueno y si no, yo qué puedo hacer, o sea, no puedo
5730000	5732000	hacer nada, una vez sea
5732000	5734000	mi referido,
5734000	5736000	la única manera de poder ver mis análisis
5736000	5738000	gratis, no cobro nada, son análisis,
5738000	5740000	es en ese
5740000	5742000	link que yo le compartí,
5742000	5744000	si usted le da click,
5744000	5746000	lo va a llevar a abrir venex,
5746000	5748000	entonces, si es mi referido,
5748000	5750000	lo va a llevar directamente
5750000	5752000	a esta página, miren,
5752000	5754000	creo que se la puedo poner, a esta
5754000	5756000	página, que ese es el link
5756000	5758000	directo que yo le puse, el de abajo, el de arriba
5758000	5760000	es el de partner, o sea,
5760000	5762000	si ya es mi referido, y usted ve esto así,
5762000	5764000	no se preocupe,
5764000	5766000	¿por qué? porque aquí, en esta
5766000	5768000	parte, en ideas, es donde yo
5768000	5770000	publico mis análisis,
5770000	5772000	obviamente aquí no hay nada,
5772000	5774000	porque yo no he publicado nada
5774000	5776000	en los últimos tres días, o cuatro días,
5776000	5778000	no he publicado nada, ¿por qué?
5778000	5780000	porque aquí voy a ir publicando
5780000	5782000	análisis,
5782000	5784000	diario, cuatro horas, y ya
5784000	5786000	está, entonces, por ejemplo,
5786000	5788000	si yo digo que, no sé,
5788000	5790000	Solana en gráfico diario es alcista
5790000	5792000	por el patrón que tiene, yo lo publico y
5792000	5794000	usted tiene tres días para poder
5794000	5796000	verlo, si en tres días no lo mira,
5796000	5798000	va a desaparecer
5798000	5800000	porque yo lo he configurado así, porque
5800000	5802000	no tiene sentido, o sea,
5802000	5804000	si le da un patrón
5804000	5806000	de entrada, y tres días después
5806000	5808000	usted lo quiere operar, ya
5808000	5810000	el timing está fuera de timing,
5810000	5812000	por eso no hay
5812000	5814000	nada, ahora, yo puedo perfectamente
5814000	5816000	aquí darle suscribir,
5816000	5818000	suscribirme, pero sepa que
5818000	5820000	el original es este, de este me hago
5820000	5822000	cargo yo, de otro no,
5822000	5824000	por eso yo le comparto, aquí
5824000	5826000	hay ya cuatro mil cuatro cien, cuatro mil
5826000	5828000	quinientos cuarenta y cuatro seguidores,
5828000	5830000	y aquí está la fecha en la que yo
5830000	5832000	me uní al exchange, que
5832000	5834000	fue el 23 de julio
5834000	5836000	del 2020, desde
5836000	5838000	entonces, les he ido
5838000	5840000	agarrando confianza a ellos con el paso
5840000	5842000	de los años,
5842000	5844000	y no es copy trading,
5844000	5846000	no es copy trading,
5846000	5848000	yo puedo hacer un copy trading y
5848000	5850000	les aseguro, les
5850000	5852000	aseguro que me hago millonario,
5852000	5854000	pero saben por qué no lo hago,
5854000	5856000	no lo hago porque yo
5856000	5858000	no llevo pérdida, nunca,
5858000	5860000	porque el exchange
5860000	5862000	me va a pagar a mí, eso es gratis,
5862000	5864000	yo no gano nada,
5864000	5866000	o sea, yo publico,
5866000	5868000	es como que lo publique en
5868000	5870000	twitter pues, ahora, si yo
5870000	5872000	saco un copy trading, el exchange
5872000	5874000	a mí me va a pagar el 10%
5874000	5876000	de todo,
5876000	5878000	entonces,
5878000	5880000	¿cómo voy a perder?
5880000	5882000	yo voy a perder un stop,
5882000	5884000	pero van a ver mil personas que van a perder
5884000	5886000	un stop, y cuando yo gane,
5886000	5888000	yo voy a ganar
5888000	5890000	y más el 10%
5890000	5892000	de lo que usted va a
5892000	5894000	ganar, entonces mientras que
5894000	5896000	yo recupero 50 stop
5896000	5898000	en un trade, usted no,
5898000	5900000	entonces,
5900000	5902000	para mí eso es deshonesto,
5902000	5904000	para mí,
5904000	5906000	no pienso, por eso uso
5906000	5908000	este, porque para mí eso,
5908000	5910000	yo no voy a perder nunca,
5910000	5912000	yo puedo perder siete, tres y ganar uno,
5912000	5914000	y con ese uno, yo gano
5914000	5916000	50 veces lo que
5916000	5918000	usted ha perdido,
5918000	5920000	entienden por qué, por ese 10%
5920000	5922000	y por la cantidad de gente que me sigue,
5924000	5926000	si me siguiera uno,
5926000	5928000	entonces no habría problema, porque yo
5928000	5930000	pierdo el stop y el otro pierde el stop,
5930000	5932000	los dos perdimos lo mismo,
5932000	5934000	pero qué pasa si me siguen mil,
5934000	5936000	cuando yo pierdo un stop, los mil
5936000	5938000	pierden un stop,
5938000	5940000	pero cuando yo gane, yo voy a ganar
5940000	5942000	el 10% de esos mil también,
5942000	5944000	entonces yo puedo perder un stop,
5944000	5946000	pero lo recupero
5946000	5948000	multiplicado por mil,
5948000	5950000	entonces, como negocio para mí
5950000	5952000	sería genial, porque ni siquiera
5952000	5954000	tengo que darle explicaciones a nadie
5954000	5956000	del por qué long o short,
5956000	5958000	ahora yo les pregunto a ustedes,
5958000	5960000	les gustaría únicamente estar
5962000	5964000	haciendo nada y dejándole
5964000	5966000	su dinero a otro,
5966000	5968000	eso yo lo veo hasta algo sin vergüenza,
5968000	5970000	de acuerdo, entonces yo no,
5970000	5972000	yo lo que hago es que aquí en ideas,
5972000	5974000	yo publico, dice la moneda,
5974000	5976000	dónde estaría el target,
5976000	5978000	dónde estaría el stop loss, el riesgo,
5978000	5980000	el tipo de apalancamiento,
5980000	5982000	y usted tiene que verlo,
5982000	5984000	lo analiza y dice,
5984000	5986000	ok, me sirve,
5986000	5988000	lo opera,
5988000	5990000	o dice, no, ese no me convence,
5990000	5992000	no sé, se llama Pepe,
5992000	5994000	esa moneda se llama Pepe,
5994000	5996000	a mí eso no me gusta, entonces usted no lo opera,
5996000	5998000	en el copy trading opciones
5998000	6000000	no tiene, opera lo que yo mando
6000000	6002000	y punto, así le puedo
6002000	6004000	mandar Chepe, Paco, Pedro, Judas
6004000	6006000	o Jesús, entonces
6006000	6008000	no, por eso, verdad, bien, siguiente
6008000	6010000	pregunta,
6010000	6012000	no se vayan a confundir, no vayan
6012000	6014000	a andar en otra parte que yo no, yo no me hago cargo
6014000	6016000	de ninguna otra parte, ahí les estoy espameando
6016000	6018000	el único link del que yo me
6018000	6020000	hago cargo que sí son mis análisis,
6020000	6022000	bien,
6022000	6024000	cuando podemos
6024000	6026000	esperar una clase de seguridad, con
6026000	6028000	todo gusto, yo te puedo
6028000	6030000	dar clases de seguridad de
6030000	6032000	informática, de servidores,
6032000	6034000	de nodos, de
6034000	6036000	Lightning Network, de Monero,
6036000	6038000	de la, hombre de lavado de
6038000	6040000	dinero, dentro del marco educativo,
6040000	6042000	que son temas que manejo,
6042000	6044000	de security a nivel de redes,
6044000	6046000	porque también estudié toda la parte
6046000	6048000	del modelo
6048000	6050000	OSI, por ejemplo, que se estudia cuando uno es
6050000	6052000	administrador de redes informáticas,
6052000	6054000	entonces todo eso va para
6054000	6056000	la blockchain a gran
6056000	6058000	escala, y de
6058000	6060000	Lightning también, de Web3
6060000	6062000	lo uso, pero yo soy bien,
6062000	6064000	no lo uso, o sea,
6064000	6066000	no lo uso mucho porque yo soy desconfiado,
6066000	6068000	a mí cuando me dan, por ejemplo,
6068000	6070000	un 40% de
6070000	6072000	APY,
6072000	6074000	digo yo, ¿y de dónde están
6074000	6076000	sacando todo el dinero para
6076000	6078000	pagarle a la gente? O sea, me da
6078000	6080000	desconfianza,
6080000	6082000	¿de acuerdo?
6082000	6084000	Dice Jaime, para resumir,
6084000	6086000	los documentos que van a dar para el taller
6086000	6088000	todavía no dieron ninguno, ¿verdad?
6088000	6090000	Hombre, que los hemos estado mandando,
6090000	6092000	los hemos
6092000	6094000	estado enviando, ahora, yo
6094000	6096000	supongo que tú entraste quizás
6096000	6098000	después de que se envió,
6098000	6100000	entonces los vamos a volver a
6100000	6102000	enviar todos este fin de semana,
6102000	6104000	en caso de que
6104000	6106000	haya alguien nuevo,
6106000	6108000	antes de comenzar
6108000	6110000	el taller, yo me voy a asegurar
6110000	6112000	que todos tengan todos los documentos,
6114000	6116000	yo los ando, todos los
6116000	6118000	documentos los ando yo, y también
6118000	6120000	Raúl los tiene todos, y se
6120000	6122000	los vamos a enviar, para que usted los
6122000	6124000	tenga desde su casa,
6124000	6126000	y los que estén en el taller presencial,
6126000	6128000	van a tener los PDF, del material
6128000	6130000	de apoyo, y el
6132000	6134000	digamos, el librito
6134000	6136000	oficial, con el que vamos a trabajar,
6136000	6138000	todos los demás,
6138000	6140000	solo son apoyo, para reforzar
6140000	6142000	el temario oficial,
6142000	6144000	¿de acuerdo?
6146000	6148000	Dice, hola Jaime, ¿por qué para el pago
6148000	6150000	escogiste la red de pago por la red de
6150000	6152000	ETH, porque no elegiste
